NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
KINGSPAN GROUP,IE0004927939,453.11,521.5,733.19,378.88,291.63,883.22,1791.56,2460.77,4826.83,2366.98,453.77,1133.52,1517.79,1794.2,1893.41,3358.02,3335.8,4487.46,5497.46,7821.89,7908.77,11849.01,13282.32,17472.57,12200.81,16692.29
ACCENTURE CLASS A,IE00B4BNMY34,,,,10143.13,6415.06,11792.7,14403.27,18565.84,22359.03,21752.9,17601.02,25277.96,33427.89,38605.99,47995.21,53124.91,56720.05,63494.68,76851.19,101589.8,102845.9,128544.6,165878.7,212318.9,175480.3,251594.8
EATON,IE00B8KQN827,4953.37,5305.55,5288.16,5698.76,4901.86,9088.07,10709.11,10540.63,12194.54,12294.28,5991.8,11335.17,17996.31,17320.72,28150.04,36068.38,33562.93,26281.2,32553.78,36219.65,34145.71,39736.56,51828.61,61463.02,68953.44,113689.3
WILLIS TOWERS WATSON,IE00BDB6Q211,,,,3823.38,3675.06,5906.7,6093.51,5381.8,6224.84,4869.27,3685.73,5027.74,6627.67,6141.91,6472.07,7321.98,8534.25,15578.89,17359.75,21314.57,21996.38,26315.27,28456.06,26331.46,25013.78,28184.44
PERRIGO,IE00BGH1M568,613.53,554.85,739.72,802.72,807.52,1363.91,1273.09,1490.71,1609.21,3258.73,1876.17,4519.02,7009.31,8979.51,10682.71,21795.48,21855.63,18506.03,12105.1,12435.61,6561.3,8258.82,5371.76,4773.43,4882.35,4359.55
ENDO INTERNATIONAL DEAD - DELIST.02/05/24,IE00BJ3V9050,,,579.4,971.61,892.28,2844.91,2908.59,4175.24,4242.88,3772.15,2325.95,2668.27,4026.45,4236.52,3309.19,9172.43,15130.96,11763.4,2931.9,1527.65,2291.17,1440.39,1827.87,759.55,21.64,0.45
PENTAIR,IE00BLS09M33,1454.51,1659.1,1327.17,1926.02,1711.87,2660.64,4180.71,4058.24,3269.5,3427.32,2028.44,3212.22,3661.8,3829.51,10459.4,15865.46,12285.64,8759.32,10569.65,12864.87,7365.21,7043.07,9287.95,9635.17,9120.61,12557.16
MEDTRONIC,IE00BTN1Y115,41258.06,56658.66,61418.57,54159.11,54415.2,57034.05,63941.51,65402.75,58615.68,56521.6,35559.54,47941.84,42810.25,40171.26,44621.09,57857.06,112309.4,108681.6,111257.9,111700.6,122382.7,142258.6,157444.0,142097.2,111073.1,111098.9
PERMANENT TSB GHG.,IE00BWB8X525,1488.08,2256.04,3311.21,3162.34,2671.67,4407.8,5424.64,5997.17,8135.68,4621.16,245.27,1038.79,367.2,2114.51,1766.75,4492.74,2457.43,1242.09,1263.9,1131.35,813.94,439.7,607.12,874.4,1472.3,917.68
JOHNSON CONTROLS INTL.,IE00BY7QL619,48541.41,65951.69,96628.88,59691.09,29442.47,56797.39,67945.75,51936.46,63350.33,20067.64,9603.58,17135.41,21195.71,23578.36,14572.39,19618.34,17931.74,15035.73,39256.85,35878.01,32458.85,30026.02,40183.97,45972.85,42986.29,39922.11
RYANAIR HOLDINGS,IE00BYTBXV33,1249.88,2130.44,4035.73,4554.68,5014.37,4403.0,6118.76,6941.63,12220.16,7632.02,5657.13,7054.92,6937.59,8082.25,10762.41,13747.5,15445.2,19974.56,17960.56,23488.85,15950.31,15046.71,22711.14,20401.06,17446.24,25307.05
BEZEQ ISRAELI TELECOMMUNICATION,IL0002300114,2685.89,4775.78,3849.94,2837.56,2166.79,2738.14,3213.22,3306.59,4151.43,5000.68,3991.01,6907.71,7279.39,4428.51,3455.83,4441.93,4431.99,6292.1,4899.14,4213.62,2466.2,2108.12,2646.34,4544.13,3782.75,3711.59
NICE,IL0002730112,330.07,958.66,159.4,183.16,130.6,363.41,587.6,1192.48,1815.94,1971.37,1229.5,1895.55,2170.06,2165.98,2203.28,2446.27,3560.65,3691.9,4148.9,5905.59,7289.11,10554.63,14392.0,14180.63,12836.81,15107.53
ICL GROUP,IL0002810146,1213.07,1394.65,1420.91,1310.51,1185.38,1834.0,3287.87,4724.91,8096.66,19052.76,9825.63,15408.08,20948.76,13829.27,16115.81,10569.78,8953.47,4879.34,5478.26,5663.07,7229.65,4906.57,7388.26,14275.11,9062.44,6522.47
ISRAEL CORPORATION LTD.,IL0005760173,457.79,781.38,895.48,546.42,361.59,1075.2,1620.55,2520.28,4103.63,9132.65,2206.14,5843.36,9053.31,4696.34,5438.87,4105.65,2637.64,1105.41,1401.77,1532.99,2190.61,1143.4,1725.97,3954.53,2557.92,1910.83
FIRST INTL.BK.OF ISR.,IL0005930388,295.72,449.4,392.64,304.85,136.22,342.3,419.46,578.48,766.54,778.33,321.18,1029.51,1424.1,970.23,1385.42,1573.53,1326.8,1138.84,1543.86,2165.58,2448.3,2790.96,2604.02,4268.9,3613.96,4165.76
LEUMI LTD.,IL0006046119,2100.75,3140.71,3189.51,2402.52,1209.06,2622.1,4065.41,4882.35,5228.65,6957.82,2599.15,6231.91,6798.22,4346.08,5213.12,5557.57,5156.72,4949.35,6482.92,9361.22,9936.15,9963.76,8885.68,15645.74,11904.76,12177.59
BANK HAPOALIM B M LTD.,IL0006625771,2399.15,3730.88,3351.16,2259.02,1522.66,3159.39,4517.22,5364.42,5957.65,5622.54,2333.79,5486.96,6075.79,4226.23,5771.62,6994.37,6048.79,6534.45,8079.52,9517.31,9178.2,10941.13,9436.39,14011.33,10902.95,12279.92
MIZRAHI TEFAHOT LTD.,IL0006954379,393.37,658.28,732.28,547.04,479.01,712.5,1032.36,1186.51,1612.15,1767.38,990.79,1951.94,2261.89,1800.59,2321.62,2817.65,2412.65,2571.9,3780.5,4278.85,4492.19,6308.93,6073.32,9945.02,7608.85,9981.96
ELBIT SYSTEMS,IL0010811243,341.35,465.82,549.58,704.71,593.88,751.98,1027.42,964.54,1430.87,2483.32,1853.44,2587.76,2135.84,1545.12,1609.99,2419.77,2757.44,3532.24,5062.66,6156.31,5771.12,6696.43,5723.74,8245.53,7444.84,9698.72
CHECK POINT SFTW.TECHS.,IL0010824113,1312.19,14919.32,17603.9,7031.11,3313.85,5720.88,5583.78,5421.75,5384.96,4961.15,4530.6,6816.63,10481.16,12149.54,10357.45,13010.41,15422.66,14460.85,16506.23,16830.64,18875.63,15781.15,15119.63,18176.32,14998.64,18000.67
DELEK GROUP,IL0010841281,234.93,569.13,741.44,584.34,492.82,790.59,886.7,1415.94,2133.08,2023.02,771.73,2494.88,2725.81,2097.25,2908.42,4311.18,2802.45,1869.66,2790.85,2055.75,2122.12,1296.52,798.27,2156.06,1713.07,2444.1
CELLCOM,IL0011015349,,,,,,,,,,3151.1,2002.72,3298.95,3018.3,1367.05,721.19,1244.22,598.19,601.34,1092.03,823.96,528.06,571.22,648.6,837.49,675.84,703.33
GENERALI,IT0000062072,39644.2,34439.41,43371.28,30099.93,30892.64,34403.86,42630.5,46512.66,57333.84,60397.37,22779.86,35398.32,34866.88,25613.36,24443.87,34852.66,31999.69,21723.88,23245.97,29571.96,27591.08,29447.43,29748.1,31809.33,30359.83,37462.38
MEDIOBANCA BC.FIN,IT0000062957,6493.24,5226.06,6975.05,8035.46,7410.32,9359.88,13316.62,16746.4,18971.67,15980.83,6686.58,9107.28,9074.15,5759.59,5466.64,8420.67,7965.67,5934.14,6869.61,10744.87,8554.14,8442.68,9281.16,9115.55,8799.7,11810.28
BPER BANCA,IT0000066123,2106.35,2718.89,2245.97,1932.73,2149.74,2878.94,3674.46,4026.01,6375.35,5572.36,2264.26,3247.63,3186.23,2748.13,2348.81,3732.02,3939.82,2520.19,2106.01,2876.51,1925.44,2220.3,3112.71,2930.74,3849.11,5839.94
INTESA SANPAOLO,IT0000072618,12732.47,16263.29,21397.01,13054.5,12927.5,21783.54,28986.82,35260.02,89104.63,81117.1,30065.43,41762.73,39716.09,31095.39,24986.81,46968.42,52346.15,40516.27,34798.57,60117.64,41297.35,45298.43,50331.04,54136.51,49941.26,58616.48
CATTOLICA ASSICURAZIONI DEAD - DELIST.12/08/22,IT0000784154,,,1273.76,905.82,1067.02,2014.65,2268.4,2658.89,2987.1,2404.07,1299.8,1615.85,1412.84,1172.39,935.49,1470.87,1407.16,1137.92,1068.43,2110.51,1637.21,1306.7,961.34,1422.66,1624.77,1672.61
BANCA PPO.DI SONDRIO,IT0000784196,1049.64,1110.9,1207.63,1278.84,1618.16,2161.22,3048.28,3592.11,4580.0,4448.27,2435.97,2931.21,2611.75,2584.58,1865.15,1741.0,2056.95,1581.34,1434.68,1871.79,1283.31,1185.24,1313.09,1891.62,2175.51,3571.89
AUTOGRILL DEAD - DELIST.24/07/23,IT0001137345,2538.77,2751.61,2869.7,2555.02,2138.64,3586.0,3972.86,3668.69,4784.36,4278.15,1280.44,3166.41,3560.44,2628.68,3076.33,2433.8,2279.26,2000.05,2195.38,3285.26,2210.52,2138.07,1652.07,2992.92,2670.64,2954.0
A2A,IT0001233417,4169.74,10430.71,4298.44,2791.53,2490.32,3431.54,4176.23,3871.32,6282.15,12401.94,4761.5,5425.79,4910.1,3188.68,1684.12,3885.64,3189.8,3597.85,4221.76,5695.23,5611.71,5797.03,5303.02,5545.56,4564.01,5662.19
BUZZI,IT0001347308,735.43,873.84,1194.24,963.72,797.8,1600.84,2602.93,3146.03,5152.98,4158.62,1558.0,2060.29,2339.14,1874.37,2386.41,3414.57,2336.16,2538.47,3974.01,4213.67,3184.32,3627.29,4898.43,3811.52,4414.34,6592.8
ARNOLDO MONDADORI EDI.,IT0001469383,1971.01,5048.88,2353.93,1615.12,1558.49,2587.22,2879.45,2451.04,2817.02,2154.34,833.57,980.74,902.36,483.77,344.42,497.16,294.06,256.98,409.53,636.09,520.89,478.96,495.73,575.13,502.71,624.19
ENEL,IT0003128367,,50920.02,41477.06,33976.03,34023.51,46083.08,57882.05,52181.8,67722.16,67289.7,33543.16,51108.53,55459.92,38612.23,33313.93,47678.85,42493.06,37852.61,42980.92,60285.88,61341.45,87874.54,96799.79,74876.74,56092.37,64826.72
ENI,IT0003132476,46110.61,39007.06,49865.09,54374.51,59682.56,78746.15,102148.36,114380.92,127706.83,138230.03,81404.76,90576.94,96695.08,94744.61,80813.65,86819.45,67401.92,50471.44,54926.2,61898.8,62784.57,47636.73,41498.72,55875.2,49665.02,52211.19
SNAM,IT0003153415,,,,5401.24,7046.54,9104.9,11328.24,8478.6,12326.35,13123.09,9734.88,16934.44,19214.5,17356.48,15950.24,18856.29,17624.78,19041.25,13793.02,16202.86,16911.63,17738.54,17525.57,18708.91,16594.27,15755.31
TERNA RETE ELETTRICA NAZ,IT0003242622,,,,,,,5691.35,5252.07,7236.79,8403.53,6205.84,8240.04,9148.26,7555.31,8082.66,10147.53,9015.39,10603.64,9283.52,11493.98,12460.77,13933.47,14072.71,16211.68,15225.55,15966.1
TELECOM ITALIA,IT0003497168,8820.28,18989.49,10817.26,9943.72,8390.58,32698.74,42146.04,36368.46,41720.4,34449.92,16438.19,19101.68,20276.55,15660.71,9638.11,15586.36,16102.21,13512.0,12179.76,13786.01,9141.83,8726.84,7310.83,6575.07,4954.39,4722.65
ATLANTIA DEAD - DELIST.09/12/22,IT0003506190,10416.02,10132.85,7716.7,8490.66,13145.22,10344.63,15767.6,14657.09,16971.07,18641.45,7522.76,13217.36,13534.7,10828.0,11083.27,20145.28,21510.25,20554.8,18930.52,26066.34,19687.74,18788.28,15561.66,15374.07,20012.29,20601.5
LEONARDO,IT0003856405,3974.33,13800.65,8461.69,6403.79,4129.9,7206.82,8436.02,9451.26,12927.84,13142.41,7636.97,7491.87,7205.22,3231.77,2816.16,5578.46,7027.49,5903.55,7485.37,6289.7,5862.89,6325.78,4652.78,4518.75,6380.85,12535.15
UNIPOL GRUPPO FINANZIARIO,IT0004810054,535.05,648.74,845.39,1003.42,1375.28,2544.73,2659.87,4749.81,5808.9,4065.56,1394.42,1653.11,1447.52,808.38,1015.76,3152.33,2253.31,2678.04,2620.69,3601.2,3269.52,3800.36,3748.31,3743.84,3702.87,5786.35
UNIPOLSAI DEAD - DELIST.03/07/24,IT0004827447,1347.06,1053.3,1071.55,1002.06,1375.3,3037.6,3511.28,5143.96,6477.3,5462.09,1568.14,1814.41,1165.45,752.6,1398.41,7456.91,6690.6,5865.47,5876.82,6887.74,7022.81,7409.75,8257.25,7815.64,7099.23,8180.32
WPP,JE00B8KF9B49,6065.81,14482.38,14828.33,12726.18,6887.71,13917.12,13757.86,14587.62,18804.44,14729.83,6653.02,11531.8,16922.07,16015.59,19641.92,29837.17,31114.17,27192.82,29955.19,24450.34,14079.21,14518.99,14626.77,16620.76,13189.76,9906.31
SUBSEA 7,LU0075646355,146.91,285.35,314.71,484.7,89.18,424.99,1476.92,2590.99,3880.82,4167.99,1046.21,3212.71,8968.77,8368.65,8302.44,6702.66,3366.48,2084.2,4517.22,5015.5,3760.64,2806.23,3148.41,2060.14,3776.45,4221.4
HEINEKEN HOLDING,NL0000008977,6343.71,5035.12,5875.76,5658.02,4973.76,6970.82,7483.07,8622.41,10486.94,12163.91,5716.86,10016.38,13111.0,12947.81,17584.44,18265.21,20101.91,21001.59,21836.11,29037.96,27742.82,27101.9,24892.92,24196.46,24836.04,22769.88
KPN KON,NL0000009082,24816.47,62507.45,14386.48,10751.63,15779.53,19675.57,22336.41,23134.42,30681.5,34979.2,22339.52,26008.96,25338.87,15622.37,5114.6,15243.89,14551.72,15537.86,12158.72,13628.0,13099.18,10991.66,13814.97,14074.76,13703.77,14367.11
HEINEKEN,NL0000009165,16387.16,15562.17,16745.16,16005.96,13409.3,16283.85,16757.58,18760.98,24527.33,27081.74,13247.45,24119.83,29707.66,30569.15,41716.52,38313.76,45031.03,46801.21,47308.35,60936.42,57625.99,61120.22,57122.12,59944.19,58956.9,54379.69
PHILIPS ELTN.KONINKLIJKE,NL0000009538,25689.06,65981.95,42561.37,33330.16,21303.61,40093.48,36574.51,43378.24,44730.87,45580.13,16304.09,28492.9,31532.63,21537.19,26564.15,32588.27,27877.75,23609.42,27486.78,36741.01,36820.32,39441.01,49714.1,30605.93,14577.3,18438.36
STMICROELECTRONICS,NL0000226223,12692.99,59159.97,29908.18,25850.88,15868.23,23186.22,16148.28,15516.81,18219.6,11365.9,4190.02,7901.43,11514.29,6684.76,7030.33,8081.46,8166.19,5217.52,13635.16,20901.06,15544.61,26424.09,35360.34,39214.38,42852.5,40920.09
AIRBUS,NL0000235190,,,16704.63,9701.57,6670.6,18353.55,25394.15,30635.71,27846.13,23441.27,12346.79,16879.39,23196.16,29917.52,37753.48,57773.21,45436.06,49351.77,55834.88,94161.71,99752.46,102589.97,91289.38,102475.53,101315.64,126384.4
WERELDHAVE,NL0000289213,914.06,724.33,944.98,873.18,1102.91,1627.55,2124.31,2247.07,2899.48,2396.25,1449.4,1920.27,2142.55,1628.36,1511.18,1853.9,2454.75,2047.03,1752.3,1524.02,1166.86,677.34,678.48,743.63,627.84,635.63
BAM GROEP KON.,NL0000337319,109.09,121.75,191.1,201.68,183.51,474.26,1066.45,2345.66,2635.5,2890.22,1025.8,1073.11,1452.0,1084.76,964.28,1543.2,1292.39,1207.56,1398.78,1215.08,1113.65,794.21,754.28,796.23,708.05,988.17
SBM OFFSHORE,NL0000360618,880.93,967.6,1511.32,1602.81,1340.55,1484.58,2215.38,3424.61,5241.14,4662.6,1927.17,2923.96,4197.09,3069.78,2621.01,3216.67,2448.94,2645.25,3193.64,3575.85,3883.75,3340.48,3363.08,2728.72,2609.16,2519.33
RANDSTAD,NL0000379121,5915.04,5013.5,1840.62,1355.07,973.21,3278.18,5133.08,6617.33,8600.41,4579.56,2607.04,7114.62,9146.75,6499.39,7215.27,10893.88,10653.42,9504.11,10493.0,13254.0,9775.06,9950.33,12357.16,12793.35,11111.36,9978.46
WOLTERS KLUWER,NL0000395903,13301.93,11403.24,6576.54,6013.7,3846.11,5146.39,5724.43,6510.54,9648.76,9036.49,4507.83,5916.07,6873.38,5805.57,5961.46,8513.96,9769.78,11156.43,12252.54,15092.62,18198.62,20711.53,21327.56,26209.85,30036.34,39723.8
ARCADIS,NL0006237562,140.55,144.94,171.46,174.47,172.93,248.13,439.78,770.17,1410.61,1351.27,664.62,1500.87,1637.52,1375.74,1930.9,2813.63,2766.4,1151.31,1153.89,2130.78,1485.26,2157.98,3100.22,4127.39,3815.39,5304.68
KONINKLIJKE VOPAK,NL0009432491,,1305.63,1242.3,961.12,661.3,1161.48,1438.04,2023.59,3263.57,3219.44,2126.85,4711.4,5998.27,7163.87,9121.34,7417.35,7182.99,5789.87,5307.12,6179.24,6313.31,6475.41,6030.31,4426.01,3960.47,4775.7
ASML HOLDING,NL0010273215,5678.36,17978.4,9593.16,9369.21,3350.46,9000.7,9027.06,10029.73,12274.98,10737.88,6890.23,13249.28,18656.45,20061.54,29803.7,38661.28,47527.65,39337.87,53683.88,85618.4,79116.75,123763.56,236955.63,269287.19,246050.2,377156.29
CORBION NV C,NL0010583399,2173.89,1625.37,2040.86,1752.71,1628.38,1725.89,2575.86,2349.17,2647.3,1824.24,671.49,1729.67,2360.0,1279.8,1537.33,1591.3,1202.5,1322.21,1443.86,1832.91,1814.15,2185.99,3386.99,2297.19,2185.72,1159.11
KONINKLIJKE AHOLD DELHAIZE,NL0011794037,24134.47,13478.62,26008.03,21806.45,2778.07,12841.97,14186.18,13031.29,16522.48,15733.28,13058.71,14639.73,15992.8,15280.74,15118.58,19263.74,16863.42,18343.47,27388.85,27296.58,30816.42,27082.9,29180.27,33304.67,31367.63,28435.86
ING GROEP,NL0011821202,53179.94,50149.39,66423.74,45185.19,24901.6,50364.16,67028.39,82668.79,97427.93,80398.54,10864.27,34320.82,47118.28,34204.43,30073.86,55242.95,57411.88,45688.33,53413.66,70243.88,50171.92,38851.18,42797.38,50068.81,50776.22,47815.59
SCHIBSTED A,NO0003028904,817.89,2179.32,920.21,645.03,636.38,1325.94,1934.9,1929.78,3012.25,2196.27,422.21,2667.91,3232.77,3553.55,4550.97,7015.29,6270.83,2958.1,2867.96,2903.11,4341.18,2911.31,4253.86,2882.1,2076.25,3183.73
STOREBRAND,NO0003053605,2156.13,1706.74,1936.27,1573.69,813.0,1860.71,2709.31,3086.46,3513.28,3669.15,1464.26,3127.06,3763.21,2188.16,2116.51,2814.09,1595.48,1749.19,2947.66,3991.94,3687.85,3153.3,4025.21,4745.95,3779.59,4196.87
MOWI,NO0003054108,37.72,292.88,811.51,309.79,11.3,143.23,118.69,667.02,4440.75,1707.54,855.46,3121.0,4139.85,1954.36,3835.32,4541.82,5222.41,6477.17,7873.07,9678.56,12042.05,11814.88,12573.54,13192.34,8545.25,9853.47
TGS,NO0003078800,72.77,304.31,406.96,373.64,190.36,464.93,802.62,1493.14,2453.42,1630.2,758.84,1991.3,2629.16,3037.35,3892.57,3127.48,2497.95,1491.0,2229.21,2502.42,2858.42,2863.55,1851.77,1295.84,2143.59,1240.95
ORKLA,NO0003733800,2114.98,3502.75,4321.55,3752.19,2836.21,5939.62,7804.0,9305.62,14442.17,12976.21,6414.67,8060.23,9313.99,8616.7,8479.85,7916.54,8220.07,8446.12,9192.05,11137.35,8176.92,8985.97,9286.4,9305.04,6680.99,7290.05
NORSK HYDRO,NO0005052605,7769.31,9965.01,11129.73,11369.0,9912.82,18666.53,21829.8,31078.89,42134.28,18698.68,4485.77,8350.72,12791.84,12709.18,9548.3,10028.96,11788.17,8146.41,11533.85,14784.73,8693.98,6160.58,11531.84,19514.47,14736.93,10892.13
TELENOR,NO0010063308,,,8261.89,6757.11,6040.4,12240.46,16132.99,18840.56,32354.09,33623.36,8992.85,20953.48,27083.63,29716.62,33398.81,32895.38,30394.95,22229.73,24552.11,34308.88,28811.15,24030.91,22774.59,20665.69,15742.1,15715.12
EQUINOR,NO0010096985,,,,15357.67,16561.59,25603.22,38192.97,56981.24,58810.72,93784.29,55716.59,71482.97,82702.02,89868.32,79778.27,84086.71,60919.58,45630.73,57226.21,77143.25,75269.73,53773.5,61753.25,100757.54,98286.96,75098.88
REC SILICON,NO0010112675,,,,,,,,,11515.48,13250.98,3396.32,2359.69,3508.28,756.7,339.99,1575.0,690.34,287.01,369.01,451.85,201.12,128.28,743.36,685.29,634.1,392.27
PGS DEAD - DELIST.02/07/24,NO0010199151,1017.96,1647.42,867.02,614.69,20.46,963.72,1508.8,2437.24,4459.38,4604.35,635.29,2507.48,3561.88,3329.06,3560.32,2329.72,1262.86,560.47,937.64,1036.16,745.22,586.56,252.59,106.39,841.47,593.51
YARA INTERNATIONAL,NO0010208051,,,,,,,4679.5,4652.2,9017.24,17063.51,6642.67,12007.47,14834.42,14397.98,14067.06,11190.79,15326.07,10634.69,10232.47,12465.34,11661.75,10705.43,12970.76,12360.89,11776.84,8307.57
BANCO COMR.PORTUGUES 'R',PTBCP0AM0015,5731.36,5305.27,11211.49,7964.51,4142.95,8212.28,9065.43,10903.08,13649.83,10023.2,3866.8,4766.79,4156.46,1562.19,2782.41,5219.71,5068.18,2154.66,2343.4,5309.36,4011.94,2895.18,2150.13,2930.28,3562.39,4492.25
EDP ENERGIAS DE PORTUGAL,PTEDP0AM0009,12937.06,11681.39,8787.68,5812.27,4629.56,8420.28,10706.75,12846.31,20610.65,22147.49,11524.93,12860.31,13349.13,8609.72,9082.32,12955.31,12017.81,9524.55,11157.16,12575.42,13174.07,18140.53,22845.64,18717.58,19873.2,16663.0
JERONIMO MARTINS,PTJMT0AE0001,3894.53,1972.17,938.15,663.69,620.34,1130.98,1786.19,2016.66,3235.48,5047.8,2646.21,6053.04,9992.49,11191.75,13249.13,10466.76,7402.16,8939.01,10046.4,13438.55,9363.56,11486.99,9815.54,13807.13,12769.53,14996.11
SONAE SGPS,PTSON0AM0001,1933.31,3539.17,2401.6,1424.83,820.16,2434.18,3112.77,3133.44,4451.39,3646.08,1137.33,2224.55,2238.17,1211.67,1866.82,3523.32,2843.67,2017.09,1762.92,2975.94,2100.17,1660.23,1650.81,2136.72,2092.43,1872.98
NOS SGPS,PTZON0AM0006,,10564.0,1540.12,1042.78,1828.6,3559.98,4045.7,3819.1,4477.8,3978.97,1525.19,1573.05,1611.82,1033.27,1382.36,3720.27,3457.3,3478.76,3039.27,3183.91,3107.1,2181.87,1734.63,1954.71,2260.15,1800.08
HENNES & MAURITZ B,SE0000106270,14051.78,24477.35,13834.05,12670.37,15557.81,19568.13,25585.91,26761.77,39784.69,39767.64,27292.54,44412.51,47254.4,53426.72,51626.88,65397.18,63253.02,47707.88,38669.42,24866.81,21883.76,27960.09,34603.83,25713.65,17469.38,19641.64
SKF B,SE0000108227,888.66,1329.11,1073.64,1527.81,2126.65,3384.44,4760.05,5894.81,8156.72,7700.41,3363.38,6489.99,10867.31,10734.76,9975.39,11110.72,10509.09,6892.48,7893.63,9076.53,7253.91,7789.44,11615.36,8093.34,8007.97,9165.27
ERICSSON B,SE0000108656,47255.71,170940.78,61029.9,30807.42,9998.32,44174.27,43527.4,51232.62,54745.87,32309.92,24410.54,30191.34,37296.09,31111.62,36803.16,39303.2,39281.67,27982.42,19897.2,21310.35,28593.47,25940.92,38551.06,31031.73,16967.02,16808.1
RATOS B,SE0000111940,414.24,531.77,505.09,578.26,665.41,968.74,1425.83,1668.39,3541.88,3692.44,1444.86,3630.0,4273.99,3203.33,2405.93,2176.57,1674.29,1289.38,1119.77,977.84,523.55,777.61,1211.77,1245.77,730.56,799.55
SVENSKA CELLULOSA AKTIEBOLAGET SCA B,SE0000112724,2692.9,4031.34,3948.94,5917.44,5935.42,7620.92,7496.69,8319.59,10795.41,9636.01,4071.85,8922.59,9859.02,10641.67,14756.21,18436.87,15006.99,19359.34,19715.43,6541.55,5925.72,6577.09,11027.78,10927.47,8643.85,8649.68
SKANSKA B,SE0000113250,3431.36,3637.66,4291.32,2779.4,1944.72,3196.08,4672.99,6468.59,8916.76,7695.9,2880.59,6614.5,7847.9,7347.64,7046.5,8478.49,9930.31,8437.98,9526.49,8131.81,7149.37,9285.17,9757.72,9109.76,7212.04,7218.98
TRELLEBORG B,SE0000114837,942.85,756.98,712.07,721.31,668.97,1512.45,1590.26,1827.17,2228.17,1493.45,256.93,1568.9,2342.55,2591.05,3398.32,4695.39,4902.02,4052.2,4903.17,6330.14,4047.27,3932.88,6205.76,5086.3,6265.55,8268.61
SKANDINAVISKA ENSKILDA BANKEN A,SE0000148884,6268.1,6739.74,7501.56,5989.54,5717.26,9888.27,12830.78,15298.16,21990.28,17016.92,2937.56,13153.39,19304.01,16205.58,22083.91,30255.17,27103.92,21399.96,24954.56,25978.54,21691.2,21831.34,25104.91,25489.56,26809.43,30992.13
SECURITAS B,SE0000163594,5085.65,8481.79,6287.99,6876.05,3488.91,5433.8,5512.67,6538.93,5497.97,4228.42,2452.39,3764.26,3968.07,3416.34,3164.3,3714.12,4930.75,5185.2,5171.08,6109.62,5573.32,4973.24,5361.61,4083.02,4601.1,5718.5
ELEKTA B,SE0000163628,37.53,62.17,94.04,301.98,283.22,571.25,984.81,1520.04,1998.83,1677.5,943.82,2246.72,3377.44,4305.91,5550.9,4986.21,3858.33,3223.03,3475.53,3415.06,4368.99,4160.52,4995.66,3146.97,2951.01,2617.3
SSAB A,SE0000171100,862.85,998.34,771.7,801.36,915.35,1349.52,1922.84,3040.22,5608.75,7103.64,1798.13,4045.38,3713.08,2617.68,1879.07,1885.22,1810.38,809.9,1229.03,1837.54,1190.1,990.11,1321.38,1832.48,2168.06,2336.71
INDUSTRIVARDEN A,SE0000190126,1826.03,3491.27,2518.18,1870.36,1537.72,2467.72,3259.62,3895.49,5740.94,4680.99,1697.63,3190.61,4798.74,4372.16,4855.53,5391.45,5397.26,4646.35,5706.67,6883.57,5652.27,6549.72,9539.65,7285.66,7049.66,8612.15
GETINGE B,SE0000202624,616.77,441.02,661.92,898.03,883.03,1965.58,2738.28,2744.38,4093.89,5105.0,2637.44,5140.44,5273.09,6345.73,6667.46,7978.19,5873.56,4932.45,3680.5,3247.71,2993.45,4417.95,6465.72,9790.28,5334.1,5168.64
SWEDBANK A,SE0000242455,8034.12,6887.72,7338.79,5902.72,6201.16,10055.57,12889.83,14381.86,19216.71,14546.43,1505.0,8993.54,16277.43,16510.33,22578.59,31253.1,29047.63,23214.12,28158.97,29027.87,20248.55,17836.6,19947.44,18724.78,22981.49,24429.24
CASTELLUM,SE0000379190,514.49,431.16,450.6,482.97,604.74,1027.69,1450.23,1784.56,2492.15,2097.37,1068.1,1711.07,2353.33,2258.57,2554.61,2981.23,2928.13,2599.74,3766.44,4396.1,4995.37,6837.66,6502.44,6154.83,4300.31,5923.16
SANDVIK,SE0000667891,3621.98,5282.13,6138.32,5984.11,5910.22,8377.22,11359.95,12868.68,20262.95,19729.36,6370.97,12801.6,21898.51,19868.52,20083.86,17229.34,14073.8,11431.15,16987.02,23364.16,20720.44,21843.71,33853.28,28869.94,25418.17,27935.63
TELIA COMPANY,SE0000667925,,,16631.3,9925.68,15147.0,21150.27,28000.22,25535.05,39546.67,34899.29,18639.7,31158.31,35458.05,31781.82,29538.3,33240.89,27145.07,20023.74,17365.65,20855.0,18819.47,17287.23,16606.73,15415.46,10501.03,9295.66
ALFA LAVAL,SE0000695876,,,,,907.81,1503.55,1947.99,2796.09,5988.1,6089.6,2978.66,5999.3,8387.49,8660.07,9607.08,11143.11,8356.51,6560.55,7584.63,10370.81,9209.81,9856.8,13048.01,13457.58,13380.64,15421.88
JM,SE0000806994,455.79,617.93,828.92,701.09,349.72,457.23,915.9,1374.2,3028.26,1987.07,363.93,1342.7,2002.28,1539.19,1920.26,2529.3,2734.94,1768.73,2299.77,1642.48,1437.41,2014.29,2447.83,2160.29,1374.45,1021.63
