NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
BANK HAPOALIM B M LTD.,IL0006625771,38.02,74.45,65.37,49.83,37.35,82.03,126.87,162.17,186.06,191.43,88.46,176.74,196.22,148.59,190.74,225.59,194.79,205.38,278.23,340.94,323.97,405.94,362.46,541.7,459.7,487.96
MIZRAHI TEFAHOT LTD.,IL0006954379,17.14,33.8,35.27,29.67,22.38,36.68,52.77,60.87,84.05,97.79,64.06,113.04,125.49,114.98,141.2,162.99,138.55,148.87,210.98,262.28,254.36,393.98,352.71,583.68,518.85,602.51
ELBIT SYSTEMS,IL0010811243,27.73,33.01,30.67,36.59,31.81,38.54,56.44,57.51,81.18,132.67,105.83,151.76,127.03,102.14,100.94,158.47,177.98,242.32,332.24,412.66,379.18,465.41,436.01,528.69,521.83,654.3
CHECK POINT SFTW.TECHS.,IL0010824113,168.75,1166.67,2442.71,802.5,345.5,556.25,623.0,527.75,621.75,514.5,575.75,808.0,1174.75,1459.75,1269.75,1620.5,1918.0,1950.5,2506.75,2475.75,2894.75,2931.5,2956.5,3150.5,3198.75,4108.25
DELEK GROUP,IL0010841281,125.62,251.52,406.59,400.83,277.08,463.1,590.85,966.2,1350.88,1391.12,659.73,1947.36,2382.25,2154.12,2774.93,4228.94,2939.05,2223.44,2846.82,2245.07,2699.21,2055.27,533.56,1764.9,1698.12,2281.01
CELLCOM,IL0011015349,,,,,,,,,,27.96,23.4,38.31,41.33,22.86,11.71,19.17,8.92,10.1,15.67,13.23,8.46,6.28,5.78,8.64,7.66,6.65
GENERALI,IT0000062072,13252.72,9752.95,12518.53,8536.55,7528.64,9694.24,11913.22,12443.28,16014.14,16906.98,8974.02,9925.62,10545.98,7731.93,8537.45,10888.88,10565.67,7191.78,8685.32,11369.84,10626.71,13204.07,12751.07,15435.85,15233.89,18505.75
MEDIOBANCA BC.FIN,IT0000062957,3108.67,2519.48,3218.62,3064.62,2693.27,3626.7,5375.71,6290.6,7654.2,6278.7,3485.84,4154.36,4455.86,2788.05,2842.26,4114.46,3824.76,3319.07,3844.34,5844.41,4556.13,5767.49,5359.81,6665.0,6795.79,8621.63
BPER BANCA,IT0000066123,418.94,580.86,434.9,367.7,425.8,543.16,676.39,780.82,1185.58,966.59,558.31,632.26,645.92,415.79,409.73,496.21,429.74,287.53,314.28,343.6,207.96,298.94,198.63,211.87,270.12,389.5
INTESA SANPAOLO,IT0000072618,2991.73,1968.47,2902.83,1494.78,1442.66,2488.28,3091.83,3952.47,5378.09,5034.85,2582.02,2914.47,2950.3,1977.63,1853.27,2989.46,3127.28,2906.54,2666.02,4900.39,3002.65,3977.49,3631.37,4955.44,4528.08,5748.86
CATTOLICA ASSICURAZIONI DEAD - DELIST.12/08/22,IT0000784154,,,85.1,57.22,70.9,130.94,151.14,186.23,208.75,163.11,121.95,120.19,114.02,98.32,83.83,123.42,63.23,56.41,56.61,116.1,90.42,81.91,53.99,65.69,,
BANCA PPO.DI SONDRIO,IT0000784196,231.52,247.04,274.21,253.65,320.96,447.82,555.19,669.96,856.43,797.07,475.09,511.34,520.86,550.5,424.09,374.75,330.35,281.6,278.88,325.38,228.88,194.24,240.25,379.09,449.95,714.81
AUTOGRILL DEAD - DELIST.24/07/23,IT0001137345,363.71,467.8,515.64,419.77,329.03,561.52,652.68,623.57,797.83,734.16,290.85,526.61,653.03,500.64,594.31,1003.72,920.11,823.74,970.43,1480.1,1007.4,1186.4,688.02,934.74,931.06,
A2A,IT0001233417,290.54,560.61,302.46,226.46,176.92,250.2,305.59,294.14,480.49,590.03,289.91,304.1,269.91,192.64,120.08,239.73,211.22,259.56,313.63,442.05,441.28,527.19,492.36,539.55,466.85,606.31
BUZZI,IT0001347308,1673.6,1568.64,1659.17,1153.74,1129.99,2283.93,3124.05,3715.29,5592.11,4333.46,2616.45,2977.09,2867.05,2462.18,3137.34,4255.5,2913.15,3352.17,5481.46,6135.73,4207.96,5680.65,5873.77,5194.92,5485.17,8612.3
ARNOLDO MONDADORI EDI.,IT0001469383,503.81,827.62,553.73,339.3,387.9,677.28,787.26,698.27,874.09,639.62,385.48,306.56,311.01,183.06,138.09,167.38,97.76,82.08,148.05,239.14,179.45,182.98,167.8,211.54,203.77,253.58
ENEL,IT0003128367,,91.45,87.32,71.12,72.72,105.39,149.62,137.58,200.23,206.99,129.02,135.95,163.98,126.22,128.87,169.07,158.79,146.51,163.24,245.4,251.97,404.59,477.2,364.2,305.27,368.76
ENI,IT0003132476,250.75,203.63,273.08,278.4,325.63,458.5,621.36,772.47,909.58,907.11,706.91,734.78,880.03,873.76,948.46,976.52,813.57,683.98,790.5,947.15,956.52,869.04,679.08,1055.06,1110.95,1233.09
SNAM,IT0003153415,,,,99.06,125.02,173.37,230.93,220.09,330.85,376.69,320.67,364.76,439.41,419.33,455.92,573.26,505.85,619.86,558.18,703.56,755.0,952.79,974.8,1018.95,1029.42,995.95
TERNA RETE ELETTRICA NAZ,IT0003242622,,,,,,,179.21,167.81,246.81,295.62,246.73,324.22,388.5,346.09,427.33,539.75,494.19,625.36,552.14,746.38,807.93,1005.54,1098.98,1163.83,1279.72,1350.15
TELECOM ITALIA,IT0003497168,1007.43,1207.06,821.44,392.6,367.45,533.09,690.07,504.65,585.65,596.14,308.79,333.08,349.47,279.53,247.15,334.48,309.86,282.39,245.66,251.59,157.19,153.94,133.58,142.53,95.28,85.86
ATLANTIA DEAD - DELIST.09/12/22,IT0003506190,202.31,188.51,177.88,197.14,292.68,505.84,892.09,789.38,921.8,1057.26,526.69,826.65,874.25,718.84,869.52,1222.93,1383.11,1472.39,1316.08,1851.94,1441.69,1591.84,1217.65,1169.14,,
LEONARDO,IT0003856405,1425.48,2032.61,1387.85,1000.7,635.0,1139.35,1206.33,1416.27,1971.61,1950.83,1229.33,1076.43,1110.99,405.43,559.73,807.33,1034.35,957.87,1151.77,1002.55,885.91,1202.22,688.03,660.27,974.65,1746.44
UNIPOL GRUPPO FINANZIARIO,IT0004810054,82.51,93.56,93.26,99.2,129.59,149.83,162.73,143.63,183.95,131.95,84.05,69.11,51.8,26.18,9.27,22.89,20.34,14.15,15.28,23.49,21.11,25.42,24.28,29.95,30.34,38.6
UNIPOLSAI DEAD - DELIST.03/07/24,IT0004827447,2072.77,1678.36,1795.8,1408.28,1039.84,2406.21,2592.07,3822.19,5028.0,4414.21,1774.05,1940.6,1212.48,321.09,147.4,272.31,266.17,197.2,226.8,291.05,306.76,360.83,397.88,446.69,440.39,467.81
WPP,JE00B8KF9B49,24859.85,55850.92,40379.11,30668.25,22009.8,36444.14,35987.98,37422.39,51522.4,40307.98,21788.87,33626.19,50165.92,49379.63,64022.41,89269.36,95191.7,90887.64,104143.16,82979.76,51703.56,66381.12,60107.14,87567.65,69807.86,59626.37
SUBSEA 7,LU0075646355,12.19,20.57,24.0,11.51,2.18,4.19,12.11,21.19,34.24,30.55,11.37,27.49,44.42,39.16,46.34,35.22,20.08,13.06,28.87,32.01,24.59,23.51,22.67,17.47,28.1,30.9
HEINEKEN HOLDING,NL0000008977,2873.98,2312.58,2861.17,2511.47,2292.6,3163.36,3582.81,3756.86,5111.6,5674.15,3188.52,5044.2,5807.39,5541.58,8161.13,8239.81,9383.65,10908.5,10590.8,14983.96,13325.6,15045.96,14667.84,13971.98,13194.84,14080.72
KPN KON,NL0000009082,413.55,1032.2,244.53,85.6,123.4,151.48,182.58,202.31,317.25,411.99,326.91,393.18,428.87,313.4,133.74,193.4,170.34,209.5,170.05,210.01,206.77,192.35,240.81,269.49,268.67,299.47
HEINEKEN,NL0000009165,3179.97,3004.64,3543.47,2979.35,2572.26,3138.37,3423.67,3390.38,5161.15,5297.16,3035.0,4976.22,5554.44,5427.4,8050.1,7255.44,8774.27,10045.91,9450.58,13031.09,11369.98,13672.33,14137.31,14021.69,12960.81,13807.34
PHILIPS ELTN.KONINKLIJKE,NL0000009538,1367.06,3058.11,2500.86,1933.6,1205.68,2395.33,2085.84,2575.4,3101.59,3111.76,1737.05,2570.22,2873.95,2008.86,3069.23,3681.41,3052.78,2844.77,3341.09,4487.88,4648.37,5986.57,7168.32,4359.54,2320.45,2856.0
STMICROELECTRONICS,NL0000226223,502.6,2218.03,1369.92,984.56,574.81,887.13,556.85,598.62,641.67,393.74,197.52,286.81,457.04,259.79,335.57,344.39,380.21,262.32,676.12,1077.78,759.58,1458.6,1991.21,2200.79,2402.74,2168.33
AIRBUS,NL0000235190,,,123.38,66.92,63.28,145.09,202.65,266.13,233.29,163.83,129.61,140.78,207.01,264.1,355.12,544.37,424.04,475.0,542.4,892.77,945.71,1267.91,951.69,1095.05,1031.5,1411.87
WERELDHAVE,NL0000289213,404.64,350.46,465.17,465.14,556.59,879.12,1223.1,1286.86,1836.7,1399.9,1096.78,1404.91,1637.26,1389.83,1327.83,1632.98,1754.94,1448.31,1288.84,1255.83,1070.12,639.3,554.36,639.08,663.78,673.57
BAM GROEP KON.,NL0000337319,2289.94,2248.31,3213.99,3637.46,3099.31,7859.35,13700.22,23205.1,28289.87,24335.8,13071.3,14650.31,12861.59,9349.04,8536.39,11455.63,7312.83,12012.99,11021.46,10659.75,7965.58,6623.17,5283.72,8924.52,5904.31,7022.15
SBM OFFSHORE,NL0000360618,1280.73,1171.86,1705.28,1764.45,1706.0,1845.31,2490.38,3877.45,6106.57,4953.48,2334.14,3309.46,4701.9,3563.18,2906.42,3240.14,2187.3,2820.74,3105.35,3574.7,3426.3,3607.43,4031.2,3982.86,3690.03,3412.31
RANDSTAD,NL0000379121,1579.07,1055.42,536.58,368.33,250.19,883.3,1266.05,1685.64,2262.69,1104.33,778.21,1607.54,1971.17,1346.77,1470.84,2466.17,2122.86,2073.3,2414.54,2947.64,2266.58,2832.17,3197.56,3618.12,3680.36,3423.23
WOLTERS KLUWER,NL0000395903,17312.91,12642.54,8889.82,7895.93,5994.75,7170.11,7561.87,9565.11,13630.79,12308.37,8734.88,10090.62,12204.52,10136.27,11722.35,17144.24,18613.78,21337.3,25527.52,33253.75,42742.93,53463.26,58463.57,72599.63,78644.43,111231.0
ARCADIS,NL0006237562,112.26,115.05,136.19,142.37,151.99,216.13,356.69,682.28,1353.61,1171.3,748.62,1391.85,1572.64,1347.96,1824.35,2721.55,2351.49,1105.54,1076.23,1765.23,1094.87,1921.1,3193.63,3914.73,3957.74,4938.91
KONINKLIJKE VOPAK,NL0009432491,,86.05,82.65,73.45,63.73,110.4,135.15,198.95,325.67,290.1,239.51,491.61,652.65,763.24,944.85,806.97,827.83,658.42,654.93,666.99,800.62,891.06,867.62,614.45,558.71,583.44
ASML HOLDING,NL0010273215,1052.88,3144.78,1727.7,1377.95,522.23,1418.46,1202.67,1601.48,1829.67,1713.0,1287.51,2221.2,3193.78,3302.21,5365.02,6309.53,7489.21,6544.06,9188.06,14450.5,13837.48,23624.26,43171.55,51425.58,52892.07,73483.53
CORBION NV C,NL0010583399,9951.66,7495.16,9658.33,7794.83,8644.81,9229.12,13003.35,12984.06,17144.93,12602.49,6204.96,14577.88,18572.85,11885.57,13683.93,14240.41,12066.88,15270.72,18990.38,24581.2,22818.64,27878.03,52226.2,34621.05,32806.1,16904.02
KONINKLIJKE AHOLD DELHAIZE,NL0011794037,6644.83,3835.45,5234.3,4172.36,2058.11,1752.71,1853.01,1718.48,2193.15,2586.23,2502.32,2710.4,2992.2,3186.03,3402.13,4351.6,4741.61,5713.88,5812.68,6114.13,7656.11,7423.47,8859.91,10666.58,9847.78,9699.32
ING GROEP,NL0011821202,940.78,881.53,1257.6,805.95,525.45,987.4,1155.81,1510.69,1981.08,1398.26,419.1,547.36,777.47,619.83,581.84,879.67,807.04,766.56,1014.23,1363.5,938.1,941.14,758.42,1311.99,1249.64,1282.84
SCHIBSTED A,NO0003028904,51.0,78.62,52.33,37.55,35.49,73.43,119.79,119.48,187.49,123.46,35.13,118.27,178.22,174.29,239.12,364.4,410.59,354.13,330.96,371.01,440.4,533.86,677.31,516.95,367.88,527.14
STOREBRAND,NO0003053605,91.28,76.18,85.24,73.91,40.18,79.8,108.36,138.53,201.38,135.16,56.17,126.23,152.84,100.22,97.99,115.19,61.81,78.15,118.87,171.37,155.61,164.26,172.88,247.07,192.37,209.21
MOWI,NO0003054108,6.17,33.95,78.53,28.53,0.54,0.36,0.14,0.19,0.6,0.32,0.11,0.47,0.71,0.38,0.69,0.8,1.03,1.14,1.59,1.71,2.28,2.53,2.46,2.91,2.0,2.18
TGS,NO0003078800,4.09,13.4,16.06,15.6,8.14,20.25,28.93,52.92,84.93,55.51,27.83,78.84,112.31,122.12,177.18,141.54,126.13,80.34,132.23,143.52,175.49,150.64,92.28,71.72,119.02,66.69
ORKLA,NO0003733800,834.17,1065.43,1321.79,1141.35,1025.81,1588.86,2661.59,3362.85,5738.78,5154.4,3213.73,4137.3,4602.83,4854.85,5315.1,4857.59,5271.83,5727.53,7009.61,8185.11,6576.52,8273.95,8741.0,8889.82,6904.96,7766.53
NORSK HYDRO,NO0005052605,513.33,569.51,653.27,618.06,643.94,1003.21,1426.18,2238.11,3170.1,3597.59,1342.77,2213.54,2741.0,1973.93,1771.78,1753.98,2361.19,1435.42,2424.5,2997.01,1863.32,1364.93,2204.67,4034.41,4250.95,3253.35
TELENOR,NO0010063308,,,12.48,10.18,9.04,18.44,24.65,27.92,59.05,56.56,18.41,37.56,46.68,51.4,71.53,76.02,79.49,60.82,63.69,94.31,85.85,83.63,86.06,86.04,63.93,69.72
EQUINOR,NO0010096985,,,,9.42,11.56,17.62,25.99,45.51,47.12,49.36,34.35,44.79,53.69,59.26,62.77,63.8,50.14,39.83,54.16,72.24,73.48,58.73,65.13,109.09,113.61,115.74
REC SILICON,NO0010112675,,,,,,,,,19.36,18.45,8.74,5.32,4.34,1.0,0.25,0.58,0.39,0.18,0.21,0.17,0.09,0.06,0.3,0.23,0.2,0.14
PGS DEAD - DELIST.02/07/24,NO0010199151,81.84,91.6,57.47,37.59,1.81,9.3,15.86,23.04,52.83,47.28,8.08,28.25,38.22,31.39,40.6,25.74,15.51,8.09,8.42,7.77,5.86,4.7,1.25,0.59,2.22,1.48
YARA INTERNATIONAL,NO0010208051,,,,,,,25.0,29.23,54.68,97.8,56.33,86.86,125.83,101.45,123.13,102.72,127.62,101.64,113.81,128.5,116.45,119.39,152.91,186.94,165.09,145.8
BANCO COMR.PORTUGUES 'R',PTBCP0AM0015,672.74,611.74,604.04,408.59,258.23,339.21,415.66,467.55,612.88,473.88,179.03,184.32,165.14,49.07,46.8,83.02,41.58,23.71,7.31,16.34,11.48,9.38,6.49,9.36,9.62,12.31
EDP ENERGIAS DE PORTUGAL,PTEDP0AM0009,157.32,116.74,113.78,75.97,65.56,114.63,130.96,155.41,252.13,295.85,184.24,196.38,220.44,180.37,211.29,270.41,274.48,270.36,240.02,297.87,343.59,502.61,660.19,547.21,578.6,506.46
JERONIMO MARTINS,PTJMT0AE0001,4919.89,2567.9,1258.46,863.1,903.5,1484.35,1963.9,2231.78,3826.78,5881.89,3849.35,6859.22,12063.94,13824.17,16818.99,15420.89,10241.48,12748.98,15442.48,19362.15,14965.03,17827.13,16564.77,24744.35,23100.35,26910.76
SONAE SGPS,PTSON0AM0001,633.17,876.15,466.54,267.6,162.46,415.11,572.94,794.97,1214.66,1134.16,398.11,750.11,780.54,439.69,777.81,1379.1,1164.67,1009.82,785.25,1428.23,1008.97,938.14,882.22,1356.34,1242.36,1251.28
NOS SGPS,PTZON0AM0006,,189.44,59.81,20.1,38.5,70.16,80.53,76.29,88.29,87.18,38.64,39.56,39.73,28.25,38.68,63.2,58.99,67.06,54.63,63.36,68.67,57.75,40.97,54.31,61.29,54.51
HENNES & MAURITZ B,SE0000106270,5700.56,8283.24,5909.65,4832.43,5700.5,7456.42,9984.12,10914.85,16953.8,16179.47,14321.56,20554.82,23895.02,26585.62,28657.41,36128.61,34511.22,28274.97,24995.69,16729.6,15261.13,22929.7,23700.48,21242.93,14979.8,16549.57
SKF B,SE0000108227,76.05,117.35,91.39,119.67,136.83,223.7,281.47,380.91,566.22,532.21,342.78,528.19,949.24,920.43,914.2,1036.59,971.32,717.98,833.61,974.83,752.23,961.29,1320.7,1061.99,1039.86,1097.71
ERICSSON B,SE0000108656,948.88,2993.88,1509.29,578.48,144.96,512.1,581.74,676.68,746.83,397.02,363.32,417.29,565.54,437.98,572.16,606.43,619.57,460.26,309.78,364.6,493.82,500.38,777.02,755.57,353.19,344.57
RATOS B,SE0000111940,20.17,24.19,27.94,31.64,38.15,59.32,91.76,109.42,263.95,254.24,146.49,305.7,445.69,318.69,247.77,253.89,188.01,156.96,173.45,131.12,96.41,124.56,185.86,206.86,160.37,129.83
SVENSKA CELLULOSA AKTIEBOLAGET SCA B,SE0000112724,155.98,202.58,170.51,233.62,261.93,344.79,333.35,374.03,519.96,449.78,251.49,429.53,574.77,593.59,867.92,1076.03,914.8,1117.13,1228.8,2242.52,2008.49,2397.22,4242.69,4179.42,3495.29,3371.32
SKANSKA B,SE0000113250,96.66,116.42,147.12,86.12,81.07,138.82,188.75,264.77,395.0,329.0,191.84,342.12,461.82,472.28,461.63,552.14,671.77,573.85,788.29,672.87,610.14,871.33,946.04,1002.58,723.23,715.93
TRELLEBORG B,SE0000114837,55.44,48.2,52.72,56.66,55.87,138.94,123.72,157.09,207.6,143.88,51.28,129.19,215.58,201.85,269.44,431.76,406.06,389.86,473.1,594.07,398.36,415.23,577.82,642.91,636.48,860.1
SKANDINAVISKA ENSKILDA BANKEN A,SE0000148884,208.88,191.81,258.14,198.36,191.62,368.75,475.01,588.28,905.93,615.23,164.39,325.58,513.76,423.79,604.96,849.06,808.43,711.67,860.9,944.89,873.6,930.42,995.74,1284.74,1197.8,1541.74
SECURITAS B,SE0000163594,219.96,299.05,295.91,288.41,163.63,249.85,253.24,276.34,357.09,264.68,255.44,311.69,386.79,335.09,321.87,392.6,532.08,587.6,610.98,744.56,661.6,679.74,682.04,593.63,537.32,604.47
ELEKTA B,SE0000163628,2.91,3.25,3.42,9.13,8.49,19.82,32.54,52.55,67.19,48.6,37.97,71.65,132.71,158.54,212.52,196.93,145.82,104.66,130.78,128.79,186.96,176.85,210.53,160.01,116.16,117.26
SSAB A,SE0000171100,29.36,37.45,26.5,29.12,36.72,56.16,83.06,155.4,274.61,315.75,115.73,212.64,224.17,154.85,118.01,115.82,77.25,37.5,82.31,112.59,73.57,73.3,86.89,124.39,153.31,191.03
INDUSTRIVARDEN A,SE0000190126,223.53,418.72,368.7,245.32,196.9,354.5,473.43,568.61,883.9,633.35,289.6,561.02,886.96,837.42,990.44,1133.5,1121.89,1052.93,1336.83,1720.16,1378.65,1745.69,2372.41,2194.54,1954.76,2307.39
GETINGE B,SE0000202624,37.73,29.36,39.38,53.5,55.35,127.9,160.74,185.7,278.31,287.21,192.52,286.76,331.63,409.91,453.75,515.46,409.88,336.23,252.91,255.01,219.38,362.54,516.66,841.29,492.95,397.82
SWEDBANK A,SE0000242455,47.77,39.23,46.42,35.78,37.0,65.71,82.74,102.66,146.46,95.38,15.33,43.37,77.3,80.72,126.37,152.46,147.23,132.67,174.09,182.92,173.99,137.77,153.07,175.08,192.19,217.7
CASTELLUM,SE0000379190,18.34,17.34,21.66,23.73,31.44,55.33,83.46,98.38,148.72,115.06,82.5,113.27,175.24,179.33,203.56,242.72,246.64,237.36,264.28,317.25,388.61,528.74,528.81,532.28,337.05,349.77
SANDVIK,SE0000667891,125.64,179.63,154.7,147.38,148.27,253.59,310.1,401.16,697.89,629.02,287.11,515.26,919.83,768.53,810.51,710.64,599.08,508.03,800.85,1122.06,948.14,1185.75,1595.42,1670.97,1414.15,1440.38
TELIA COMPANY,SE0000667925,,,6.1,4.5,4.11,6.0,7.02,7.03,10.86,13.17,7.52,11.48,15.33,13.38,13.8,16.62,14.55,11.37,10.39,13.14,12.65,13.35,14.5,14.42,9.36,9.79
ALFA LAVAL,SE0000695876,,,,,7.41,15.74,17.04,24.09,60.22,56.99,40.43,66.12,103.92,105.76,118.38,140.69,104.22,89.58,111.84,151.9,126.59,165.05,177.65,207.39,211.16,238.45
JM,SE0000806994,10.15,12.98,16.22,16.63,13.61,12.96,25.85,50.28,113.06,78.73,26.4,66.54,106.56,96.63,106.06,149.51,186.86,138.4,185.91,141.62,123.51,211.79,259.51,285.99,168.02,132.53
BILLERUD AKTIEBOLAG,SE0000862997,,,,13.09,20.88,29.7,32.96,30.67,39.98,23.97,5.21,24.23,35.3,35.44,52.62,63.54,81.82,83.3,94.52,86.43,74.18,77.39,116.8,105.06,89.22,66.7
NOBIA,SE0000949331,,,,,8.56,16.04,24.98,30.98,62.3,31.51,11.75,28.15,42.7,22.16,30.03,42.67,46.87,54.67,50.85,48.88,34.33,50.24,52.76,35.07,12.93,6.95
HUSQVARNA B,SE0001662230,,,,,,,,,19.93,15.82,8.55,13.59,17.68,12.61,14.2,14.41,18.14,16.26,21.42,27.91,21.36,21.68,36.15,39.19,26.08,24.34
SAS DEAD - DELIST.14/08/24,SE0003366871,11.36,9.92,12.64,10.2,6.56,13.36,13.78,17.85,27.18,11.96,6.16,4.24,2.61,0.92,1.39,1.98,1.45,1.87,1.16,1.6,1.83,1.0,0.51,0.45,0.11,0.0
TELE2 B,SE0005190238,48.29,94.88,53.47,33.6,31.77,70.19,45.78,42.37,64.13,79.34,39.31,63.03,107.0,115.77,105.24,108.48,117.58,94.57,110.71,166.33,174.74,229.55,220.6,262.52,179.05,177.77
AXFOOD,SE0006993770,12.57,11.38,7.74,16.78,25.88,37.25,40.22,40.42,66.55,59.93,40.5,59.56,79.3,82.54,92.04,132.67,153.8,199.52,172.42,219.04,226.03,263.45,329.43,378.03,337.72,402.41
ASSA ABLOY B,SE0007100581,175.64,277.05,308.89,242.47,177.88,255.72,301.8,319.27,464.76,344.25,241.15,388.08,632.43,636.15,879.05,1247.69,1355.88,1469.49,1418.81,1684.13,1602.43,1901.92,2102.55,2471.09,2072.29,2331.63
SVENSKA HANDELSBANKEN A,SE0007100599,344.57,311.18,435.13,399.07,363.86,579.28,724.2,775.23,1011.53,908.71,494.95,947.22,1339.4,1340.22,1738.33,2229.83,2167.07,1876.2,2393.53,2299.69,1856.64,2134.3,1876.3,2248.9,2277.47,2679.22
AUTOLIV,US0528001094,117.55,81.66,57.1,63.56,66.49,136.43,161.19,161.45,203.04,178.08,74.97,163.24,283.13,248.56,255.6,377.29,459.59,419.7,443.14,629.68,469.37,484.36,613.86,672.67,628.8,764.61
PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23,US70211M1099,,119.67,37.06,35.08,17.17,47.25,52.32,45.5,88.47,137.59,113.38,153.14,154.31,79.54,61.31,100.25,46.12,64.28,90.36,94.11,84.44,89.93,78.9,147.06,120.85,
TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,US8816242098,956.85,1714.95,2372.35,2762.86,3325.37,6091.8,5565.11,7556.13,6615.39,8901.3,8108.72,11054.65,10827.8,8996.44,7808.88,9435.67,12522.6,13113.45,7385.36,5036.71,4575.21,3031.86,3051.8,2109.34,2715.21,3026.87
